NAMA_PROV,NAMA_KAB,NAMA_KEC_X,NAMA_DESA_X,R601IK2,R601IK3,R601IK4,R601IK5,R601IK6,R601IK7,R601IK8,ID_UNIK_PODES,TARGET,KEY_JOIN,NAMA_DESA_Y,KABUPATEN,NAMA_KEC_Y,RAIN_MAX_2024_MM,RAIN_MEAN_2024_MM,RAIN_MEDIAN_2024_MM,UNNAMED:_6,UNNAMED:_7,ID_UNIK_SAT,LST_MAX_2024_C,LST_MEAN_2024_C,LST_MEDIAN_2024_C,NDVI_MAX_2024,NDVI_MEAN_2024,NDVI_MEDIAN_2024
RIAU,BENGKALIS,RUPAT,MAKERUH,2,0,0,,0,0,,MAKERUH RUPAT,0,MAKERUH RUPAT,Makeruh,Makeruh,Rupat,3.553.857.147.822.740,5.859.238.800.158.990,3.894.041.626.031.640,,,MAKERUH RUPAT,37.653503672448856,28.476122366573083,28.29979528051261,0.8498645278099654,0.6683861233308959,0.7192013398030129
RIAU,BENGKALIS,RUPAT,SUKARJO MESIM,2,0,0,,0,0,,SUKARJO MESIM RUPAT,0,SUKARJO MESIM RUPAT,Sukarjo Mesim,Sukarjo Mesim,Rupat,3.227.872.533.584.700,63.047.504.691.935.300,456.322.368.846.011,,,SUKARJO MESIM RUPAT,35.297593164194865,28.946192030726188,28.96786719867503,0.8715555530709601,0.7175350347768032,0.7663689624329161
RIAU,BENGKALIS,RUPAT,PARIT KEBUMEN,2,0,0,,0,0,,PARIT KEBUMEN RUPAT,0,PARIT KEBUMEN RUPAT,Parit Kebumen,Parit Kebumen,Rupat,3.789.631.361.262.810,6.089.571.069.000.630,4.155.569.122.095.770,,,PARIT KEBUMEN RUPAT,36.12232237007285,28.344200357555923,28.505726839066053,0.8909108712026113,0.7571127127247325,0.8081324629676123
RIAU,BENGKALIS,RUPAT,DARUL AMAN,1,1,0,D,1,0,D,DARUL AMAN RUPAT,1,DARUL AMAN RUPAT,Darul Aman,Darul Aman,Rupat,3.365.606.929.821.590,625.248.452.323.077,4.631.529.718.083.520,,,DARUL AMAN RUPAT,36.7246982100192,28.283257790195,28.22955948324261,0.8867125649977714,0.7423176284996036,0.7907726712227006
RIAU,BENGKALIS,RUPAT,SRI TANJUNG,2,0,0,,0,0,,SRI TANJUNG RUPAT,0,SRI TANJUNG RUPAT,Sri Tanjung,Sri Tanjung,Rupat,3.302.161.854.007.170,63.796.034.943.698.600,4.721.746.719.003.120,,,SRI TANJUNG RUPAT,37.551762890133766,29.891039179312315,29.989285469303777,0.8232170590204173,0.6657437156965609,0.711508484882294
RIAU,BENGKALIS,RUPAT,PANCUR JAYA,2,0,0,,0,0,,PANCUR JAYA RUPAT,0,PANCUR JAYA RUPAT,Pancur Jaya,Pancur Jaya,Rupat,37.234.526.570.638.000,6.020.316.085.109.000,4.054.392.857.021.750,,,PANCUR JAYA RUPAT,35.11714506650173,28.523073012433304,28.657129600989823,0.8749026600680483,0.7196540176710287,0.7963428394679865
RIAU,BENGKALIS,RUPAT,PANGKALAN PINANG,2,0,0,,0,0,,PANGKALAN PINANG RUPAT,0,PANGKALAN PINANG RUPAT,Pangkalan Pinang,Pangkalan Pinang,Rupat,3.570.497.131.347.650,5.770.780.086.517.330,386.618.709.564.209,,,PANGKALAN PINANG RUPAT,35.97769892473121,28.819642548642623,28.83625806451616,0.8757801612903225,0.7220043922393642,0.8043266666666664
RIAU,BENGKALIS,RUPAT,DUNGUN BARU,2,0,0,,0,0,,DUNGUN BARU RUPAT,0,DUNGUN BARU RUPAT,Dungun Baru,Dungun Baru,Rupat,40.024.092.754.444.200,6.055.753.357.775.570,42.683.734.895.588.700,,,DUNGUN BARU RUPAT,32.41051745429358,28.322632814776576,28.305396825396866,0.8936084756483242,0.736920138078607,0.8077641065028162
RIAU,BENGKALIS,RUPAT UTARA,TITI AKAR,2,0,0,,0,0,,TITI AKAR RUPAT UTARA,0,TITI AKAR RUPAT UTARA,Titi Akar,Titi Akar,Rupat Utara,3.472.562.133.109.540,6.240.172.669.370.330,4.665.297.454.206.610,,,TITI AKAR RUPAT UTARA,35.53757547767824,28.300919148846184,28.34158341936072,0.8760541716297177,0.7175760699240137,0.7737165114046465
RIAU,BENGKALIS,RUPAT UTARA,TELUK RHU,2,0,0,,0,0,,TELUK RHU RUPAT UTARA,0,TELUK RHU RUPAT UTARA,Teluk Rhu,Teluk Rhu,Rupat Utara,3.548.969.370.657.230,6.015.791.246.404.190,39.380.131.716.503.500,,,TELUK RHU RUPAT UTARA,34.98972579975077,28.6920806824774,28.71302555047781,0.8458958895578162,0.6923918323690554,0.7366266140751505
RIAU,BENGKALIS,RUPAT UTARA,TANJUNG PUNAK,2,0,0,,0,0,,TANJUNG PUNAK RUPAT UTARA,0,TANJUNG PUNAK RUPAT UTARA,Tanjung Punak,Tanjung Punak,Rupat Utara,3.433.926.208.813.980,6.023.708.151.446.440,3.832.994.808.753.330,,,TANJUNG PUNAK RUPAT UTARA,33.77416493622073,28.63803869314711,28.659549095224,0.8477576182618263,0.6714831689461851,0.7255940594059407
RIAU,BENGKALIS,RUPAT UTARA,KADUR,2,0,0,,0,0,,KADUR RUPAT UTARA,0,KADOR RUPAT UTARA,Kador,Kador,Rupat Utara,3.796.809.416.645.200,6.022.999.872.348.690,40.706.325.052.635.400,,,KADOR RUPAT UTARA,34.92323918799649,28.832435219038537,28.7400672466692,0.8871888916908331,0.7382466211289767,0.8021298827386203
RIAU,BENGKALIS,RUPAT UTARA,HUTAN AYU,2,0,0,,0,0,,HUTAN AYU RUPAT UTARA,0,HUTAN AYU RUPAT UTARA,Hutan Ayu,Hutan Ayu,Rupat Utara,3.826.358.074.356.750,6.100.907.455.965.210,4.668.901.209.850.380,,,HUTAN AYU RUPAT UTARA,35.88112277992282,28.451084062149885,28.41927413127415,0.8922265482625481,0.7241009118683901,0.8097378996138996
RIAU,BENGKALIS,RUPAT UTARA,SUKADAMAI,2,0,0,,0,0,,SUKADAMAI RUPAT UTARA,0,SUKADAMAI RUPAT UTARA,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,BENGKALIS,RUPAT UTARA,PUTRI SEMBILAN,2,0,0,,0,0,,PUTRI SEMBILAN RUPAT UTARA,0,PUTRI SEMBILAN RUPAT UTARA,Putri Sembilan,Putri Sembilan,Rupat Utara,346.160.344.090.955,5.987.285.847.499.450,37.874.805.713.522.000,,,PUTRI SEMBILAN RUPAT UTARA,32.56495901639347,28.32895661758894,28.48780698672914,0.8640996877661086,0.6678160072880753,0.7301246380925348
RIAU,BENGKALIS,BENGKALIS,SEKODI,2,0,0,,0,0,,SEKODI BENGKALIS,0,SEKODI BENGKALIS,Sekodi,Sekodi,Bengkalis,4.354.522.776.110.410,6.866.981.230.110.950,4.753.663.322.843.350,,,SEKODI BENGKALIS,34.01423249746342,27.89290231612753,27.905334106392264,0.8602333378124162,0.67804379378021,0.7169115224402042
RIAU,BENGKALIS,BENGKALIS,KELEMANTAN,2,0,0,,0,0,,KELEMANTAN BENGKALIS,0,KELEMANTAN BENGKALIS,Kelemantan,Kelemantan,Bengkalis,4.028.866.775.512.690,6.946.347.441.673.270,5.112.909.145.355.220,,,KELEMANTAN BENGKALIS,36.30495030661877,28.57368869952243,28.55127088179321,0.8555479864433813,0.7101120518791214,0.7625376594896331
RIAU,BENGKALIS,BENGKALIS,KETAM PUTIH,2,0,0,,0,0,,KETAM PUTIH BENGKALIS,0,KETAM PUTIH BENGKALIS,Ketam Putih,Ketam Putih,Bengkalis,4.016.701.711.688.120,6.607.793.500.548.910,4.692.181.557.939.760,,,KETAM PUTIH BENGKALIS,36.63025790496383,28.84059395929833,28.91924748277693,0.8408365789473687,0.7255912864545998,0.7730177543859652
RIAU,BENGKALIS,BENGKALIS,PEMATANG DUKU,2,0,0,,0,0,,PEMATANG DUKU BENGKALIS,0,PEMATANG DUKU BENGKALIS,Pematang Duku,Pematang Duku,Bengkalis,36.909.720.584.750.100,670.550.568.215.549,4.873.291.414.231.060,,,PEMATANG DUKU BENGKALIS,34.04225679012348,28.42410883940842,28.50237530864201,0.8533868991517439,0.7096224812834717,0.7688658969525607
RIAU,BENGKALIS,BENGKALIS,PENEBAL,2,0,0,,0,0,,PENEBAL BENGKALIS,0,PENEBAL BENGKALIS,Penebal,Penebal,Bengkalis,3.727.127.990.159.600,677.409.457.808.491,4.918.122.903.887.190,,,PENEBAL BENGKALIS,33.26419653893699,27.829195868302552,28.46344715698396,0.8550608025153464,0.7324314730791512,0.7861408668962421
RIAU,BENGKALIS,BENGKALIS,TEMERAN,2,0,0,,0,0,,TEMERAN BENGKALIS,0,TEMERAN BENGKALIS,Temeran,Temeran,Bengkalis,39.975.137.015.645.800,67.509.858.331.014.900,481.962.185.867.073,,,TEMERAN BENGKALIS,32.09451704545457,28.180271360220463,28.39501775568186,0.8587153613445377,0.7416693883814397,0.8024879663865545
RIAU,BENGKALIS,BENGKALIS,PENAMPI,2,0,0,,0,0,,PENAMPI BENGKALIS,0,PENAMPI BENGKALIS,Penampi,Penampi,Bengkalis,4.327.206.854.172.690,66.839.089.511.353.200,4.698.114.624.729.860,,,PENAMPI BENGKALIS,33.4108183632735,28.289866205592457,28.38818862275452,0.8788581337325347,0.7059211901140512,0.7791760978043911
RIAU,BENGKALIS,BENGKALIS,SUNGAI ALAM,1,1,0,D,0,0,,SUNGAI ALAM BENGKALIS,1,SUNGAI ALAM BENGKALIS,Sungai Alam,Sungai Alam,Bengkalis,4.424.855.508.730.390,67.608.849.835.950.200,4.842.512.108.558.830,,,SUNGAI ALAM BENGKALIS,34.154122858830505,28.54914658773346,28.84006497341998,0.888989367985824,0.7474285985772616,0.8060411695215594
RIAU,BENGKALIS,BENGKALIS,SENGGORO,1,1,0,D,0,0,,SENGGORO BENGKALIS,1,SENGGORO BENGKALIS,Senggoro,Senggoro,Bengkalis,4.751.116.167.265.790,6.661.352.412.454.010,4.410.540.630.077.490,,,SENGGORO BENGKALIS,36.07424870466325,30.6828744977164,30.69279145077724,0.773215762273902,0.6292601898663074,0.6826308139534886
RIAU,BENGKALIS,BENGKALIS,RIMBA SEKAMPUNG,2,0,0,,0,0,,RIMBA SEKAMPUNG BENGKALIS,0,RIMBA SEKAMPUNG BENGKALIS,Rimba Sekampung,Rimba Sekampung,Bengkalis,4.344.129.943.847.650,65.645.599.365.234.300,43.149.309.158.325.100,,,RIMBA SEKAMPUNG BENGKALIS,36.683925233644906,32.267475684751425,32.71439252336452,0.5830843416370108,0.3866865735726443,0.4018081850533809
RIAU,BENGKALIS,BENGKALIS,BENGKALIS KOTA,2,0,0,,0,0,,BENGKALIS KOTA BENGKALIS,0,BENGKALIS KOTA BENGKALIS,Bengkalis Kota,Bengkalis Kota,Bengkalis,4.344.129.943.847.650,65.645.599.365.234.300,43.149.309.158.325.100,,,BENGKALIS KOTA BENGKALIS,35.74172413793106,32.330154166142016,32.78269592476492,0.5831592476489029,0.3975443429800251,0.4239115987460815
RIAU,BENGKALIS,BENGKALIS,DAMON,2,0,0,,0,0,,DAMON BENGKALIS,0,DAMON BENGKALIS,Damon,Damon,Bengkalis,4.344.129.943.847.650,65.645.599.365.234.300,43.149.309.158.325.100,,,DAMON BENGKALIS,35.95940594059407,31.65416675388472,32.09930693069312,0.6236397058823528,0.4411576572416406,0.4929848039215685
RIAU,BENGKALIS,BENGKALIS,KELAPA PATI,2,0,0,,0,0,,KELAPA PATI BENGKALIS,0,KELAPAPATI BENGKALIS,Kelapapati,Kelapapati,Bengkalis,4.865.190.897.761.160,6.665.739.381.635.510,4.406.286.896.886.050,,,KELAPAPATI BENGKALIS,36.17367630057804,29.996974241790177,30.139930635838184,0.8091326984126986,0.550434915751105,0.5943475132275133
RIAU,BENGKALIS,BENGKALIS,PEDEKIK,2,0,0,,0,0,,PEDEKIK BENGKALIS,0,PEDEKIK BENGKALIS,Pedekik,Pedekik,Bengkalis,5.549.761.779.091.570,6.724.885.654.449.460,4.173.884.851.282.290,,,PEDEKIK BENGKALIS,34.97135703918727,28.755157436748945,28.983164005805545,0.8722181603773589,0.7395345878232661,0.8156777757619742
RIAU,BENGKALIS,BENGKALIS,PANGKALAN BATANG,2,0,0,,0,0,,PANGKALAN BATANG BENGKALIS,0,PANGKALAN BATANG BENGKALIS,Pangkalan Batang,Pangkalan Batang,Bengkalis,4.912.019.594.395.880,6.692.345.839.068.930,4.440.147.243.246.900,,,PANGKALAN BATANG BENGKALIS,33.7618530845121,28.39953129818068,28.4828063710924,0.8734582712369595,0.7160130380368411,0.7869659979364896
RIAU,BENGKALIS,BENGKALIS,SEBAUK,2,0,0,,0,0,,SEBAUK BENGKALIS,0,SEBAUK BENGKALIS,Sebauk,Sebauk,Bengkalis,4.818.886.558.214.820,67.291.038.036.346.400,4.694.282.783.402.330,,,SEBAUK BENGKALIS,34.004478076379094,28.084463058240587,28.1433493635078,0.8835037149146948,0.701512031802365,0.7751216015410015
RIAU,BENGKALIS,BENGKALIS,TELUK LATAK,1,1,0,D,0,0,,TELUK LATAK BENGKALIS,1,TELUK LATAK BENGKALIS,Teluk Latak,Teluk Latak,Bengkalis,46.748.286.278.017.100,6.729.524.673.954.130,4.759.721.617.544.850,,,TELUK LATAK BENGKALIS,31.1776464471404,27.82657074930303,28.03345927209708,0.8813544938189108,0.7023195598546365,0.7654577347143334
RIAU,BENGKALIS,BENGKALIS,MESKOM,2,0,0,,0,0,,MESKOM BENGKALIS,0,MESKOM BENGKALIS,Meskom,Meskom,Bengkalis,50.274.932.861.328.100,6.825.034.141.540.520,4.568.539.619.445.800,,,MESKOM BENGKALIS,30.930719041278333,27.864165451259925,28.296227252552185,0.8248329236739975,0.6181676899713145,0.6822841849935316
RIAU,BENGKALIS,BENGKALIS,PALKUN,2,0,0,,0,0,,PALKUN BENGKALIS,0,PALKUN BENGKALIS,Palkun,Palkun,Bengkalis,4.236.320.040.873.340,6.917.132.743.936.500,4.980.544.374.478.570,,,PALKUN BENGKALIS,36.972549668874194,28.53624502302962,28.479982064017683,0.8822403343782655,0.7043694785018306,0.7429178944618597
RIAU,BENGKALIS,BENGKALIS,KELEMANTAN BARAT,2,0,0,,0,0,,KELEMANTAN BARAT BENGKALIS,0,KELEMANTAN BARAT BENGKALIS,Kelemantan Barat,Kelemantan Barat,Bengkalis,3.915.546.839.045.380,67.065.848.821.881.100,4.800.887.389.566.700,,,KELEMANTAN BARAT BENGKALIS,35.67469698384538,28.06174339556561,28.053021757400344,0.8714865734780206,0.7243561048998357,0.7843749172337684
RIAU,BENGKALIS,BENGKALIS,SUNGAI BATANG,2,0,0,,0,0,,SUNGAI BATANG BENGKALIS,0,SUNGAI BATANG BENGKALIS,Sungai Batang,Sungai Batang,Bengkalis,405.137.637.687.129,6.653.879.706.420.040,4.801.837.612.130.780,,,SUNGAI BATANG BENGKALIS,36.52224499089255,28.61646832370657,28.515412112932623,0.8363107775039211,0.7032203485314706,0.7490775823437148
RIAU,BENGKALIS,BENGKALIS,PEMATANG DUKU TIMUR,2,0,0,,0,0,,PEMATANG DUKU TIMUR BENGKALIS,0,PEMATANG DUKU TIMUR BENGKALIS,Pematang Duku Timur,Pematang Duku Timur,Bengkalis,3.719.651.914.743.270,652.850.292.645.968,474.925.067.791.572,,,PEMATANG DUKU TIMUR BENGKALIS,34.52366979535316,28.39946457839787,28.549532235728595,0.8750333743652869,0.7589800210065765,0.8136404062163408
RIAU,BENGKALIS,BENGKALIS,DAMAI,2,0,0,,0,0,,DAMAI BENGKALIS,0,DAMAI BENGKALIS,Damai,Damai,Bengkalis,45.544.352.889.060.900,6.654.991.317.540.400,4.567.273.598.164.320,,,DAMAI BENGKALIS,32.29258888505354,28.216643284117048,28.41099068001384,0.8531810493614087,0.7319280244931038,0.7900269934414914
RIAU,BENGKALIS,BENGKALIS,KELEBUK,2,0,0,,0,0,,KELEBUK BENGKALIS,0,KELEBUK BENGKALIS,Kelebuk,Kelebuk,Bengkalis,4.560.845.786.404.890,6.640.621.168.067.650,4.549.196.530.537.430,,,KELEBUK BENGKALIS,32.038185291308544,28.35413425711664,28.54588347659984,0.8787884431709647,0.7344724762260706,0.8028889207258837
RIAU,BENGKALIS,BENGKALIS,KUALA ALAM,2,0,0,,0,0,,KUALA ALAM BENGKALIS,0,KUALA ALAM BENGKALIS,Kuala Alam,Kuala Alam,Bengkalis,41.634.630.839.029.900,6.688.203.188.089.220,4.734.020.856.710.580,,,KUALA ALAM BENGKALIS,34.35298804780881,28.43327495153242,28.5913346613546,0.8915109561752989,0.720776395504937,0.7924375000000001
RIAU,BENGKALIS,BENGKALIS,PANGKALAN BATANG BARAT,1,1,0,D,0,0,,PANGKALAN BATANG BARAT BENGKALIS,1,PANGKALAN BATANG BARAT BENGKALIS,Pangkalan Batang Barat,Pangkalan Batang Barat,Bengkalis,5.047.079.849.243.160,6.767.306.327.819.820,4.578.150.749.206.540,,,PANGKALAN BATANG BARAT BENGKALIS,34.27406400000004,28.30221812735272,28.575728000000044,0.8340806501547989,0.612487394270224,0.6642779411764707
RIAU,BENGKALIS,BENGKALIS,SENDERAK,2,0,0,,0,0,,SENDERAK BENGKALIS,0,SENDERAK BENGKALIS,Senderak,Senderak,Bengkalis,48.536.255.174.381.700,6.746.686.206.501.750,4.672.827.140.540.830,,,SENDERAK BENGKALIS,32.138951392681626,28.04006731697552,28.213255051884264,0.8690553566862698,0.7034379969977588,0.7707468166709284
RIAU,BENGKALIS,BENGKALIS,PRAPAT TUNGGAL,2,0,0,,0,0,,PRAPAT TUNGGAL BENGKALIS,0,PRAPAT TUNGGAL BENGKALIS,Prapat Tunggal,Prapat Tunggal,Bengkalis,4.428.508.684.927.950,6.643.203.241.783.270,511.411.974.722.879,,,PRAPAT TUNGGAL BENGKALIS,30.34335709194586,27.29056566972,27.98400095034452,0.8322297962052002,0.6102751581146709,0.6395805692199578
RIAU,BENGKALIS,BENGKALIS,SIMPANG AYAM,2,0,0,,0,0,,SIMPANG AYAM BENGKALIS,0,SIMPANG AYAM BENGKALIS,Simpang Ayam,Simpang Ayam,Bengkalis,4.332.751.429.988.640,6.629.427.854.179.730,5.154.689.253.889.360,,,SIMPANG AYAM BENGKALIS,30.51668302658489,27.146740044445195,27.7584463531016,0.8578353951890033,0.6686138362292472,0.724827450980392
RIAU,BENGKALIS,BANTAN,TELUK LANCAR,2,0,0,,0,0,,TELUK LANCAR BANTAN,0,TELUK LANCAR BANTAN,Teluk Lancar,Teluk Lancar,Bantan,39.717.180.101.854.400,6.721.202.808.234.450,5.050.596.295.222.460,,,TELUK LANCAR BANTAN,36.44090822179734,28.374727246746613,28.47990248565968,0.8616029414537568,0.7152360301441624,0.765899415480343
RIAU,BENGKALIS,BANTAN,KEMBUNG LUAR,2,0,0,,0,0,,KEMBUNG LUAR BANTAN,0,KEMBUNG LUAR BANTAN,Kembung Luar,Kembung Luar,Bantan,3.654.703.934.907.310,6.573.437.309.985.790,486.479.931.334.104,,,KEMBUNG LUAR BANTAN,34.925344522047354,28.221189292621915,28.449246325445657,0.8792686932215231,0.723890761488382,0.7757918039333132
RIAU,BENGKALIS,BANTAN,TELUK PAMBANG,2,0,0,,0,0,,TELUK PAMBANG BANTAN,0,TELUK PAMBANG BANTAN,,,,,,,,,,33.28881991096725,28.61688785280359,28.61737827715359,0.8561840425531914,0.6638484135017733,0.7515316035415642
RIAU,BENGKALIS,BANTAN,MUNTAI,2,0,0,,0,0,,MUNTAI BANTAN,0,MUNTAI BANTAN,Muntai,Muntai,Bantan,47.058.890.964.673.900,6.458.441.651.385.760,48.511.002.512.945.600,,,MUNTAI BANTAN,37.66764705882356,28.892021099353425,28.919044117647086,0.8607549219687876,0.6859294952763713,0.730453661464586
RIAU,BENGKALIS,BANTAN,BANTAN AIR,2,0,0,,0,0,,BANTAN AIR BANTAN,0,BANTAN AIR BANTAN,Bantan Air,Bantan Air,Bantan,3.941.491.175.245.960,6.633.245.838.099.510,4.848.713.159.561.150,,,BANTAN AIR BANTAN,32.30764003673099,28.528886534343023,28.83644857667588,0.8452001606978881,0.7261818431349064,0.7755862947658403
RIAU,BENGKALIS,BANTAN,BANTAN TENGAH,2,0,0,,0,0,,BANTAN TENGAH BANTAN,0,BANTAN TENGAH BANTAN,Bantan Tengah,Bantan Tengah,Bantan,4.382.378.717.922.270,6.636.474.372.231.380,4.853.485.897.900.580,,,BANTAN TENGAH BANTAN,31.51941001064965,28.63744881147237,28.76912673056446,0.8529992971246009,0.7538463360651944,0.7960200000000001
RIAU,BENGKALIS,BANTAN,SELAT BARU,2,0,0,,0,0,,SELAT BARU BANTAN,0,SELAT BARU BANTAN,Selat Baru,Selat Baru,Bantan,4.116.837.328.672.400,6.590.483.874.082.560,4.616.318.183.640.630,,,SELAT BARU BANTAN,32.05955375722545,28.73343310825732,28.96104046242777,0.8339404478795084,0.6918096942333428,0.7314152596115734
RIAU,BENGKALIS,BANTAN,BANTAN TUA,2,0,0,,0,0,,BANTAN TUA BANTAN,0,BANTAN TUA BANTAN,Bantan Tua,Bantan Tua,Bantan,5.230.763.216.986.170,689.899.340.228.758,49.443.012.942.438.500,,,BANTAN TUA BANTAN,33.47820533227221,29.12300246942368,29.256736967767623,0.8690568842021489,0.7489133817194068,0.8035568842021487
RIAU,BENGKALIS,BANTAN,JANGKANG,2,0,0,,0,0,,JANGKANG BANTAN,0,JANGKANG BANTAN,Jangkang,Jangkang,Bantan,47.559.960.013.941.700,6.788.638.434.912.020,47.847.400.652.734.800,,,JANGKANG BANTAN,34.50696555650443,28.43244221777132,28.54323085681756,0.8582184435797664,0.7214350240471761,0.7540666926070039
RIAU,BENGKALIS,BANTAN,KEMBUNG BARU,2,0,0,,0,0,,KEMBUNG BARU BANTAN,0,KEMBUNG BARU BANTAN,Kembung Baru,Kembung Baru,Bantan,37.876.361.579.225.700,65.124.180.557.435.000,4.751.707.845.612.570,,,KEMBUNG BARU BANTAN,33.975515188654505,28.88191605263404,28.837320318655383,0.8637604744813097,0.7376676434653195,0.7880938720126064
RIAU,BENGKALIS,BANTAN,PAMBANG PESISIR,2,0,0,,0,0,,PAMBANG PESISIR BANTAN,0,PAMBANG PESISIR BANTAN,Pambang Pesisir,Pambang Pesisir,Bantan,505.477.409.362.793,621.101.188.659.668,4.349.111.557.006.830,,,PAMBANG PESISIR BANTAN,33.83632111251584,28.72943955250495,29.029469026548707,0.8240381773399014,0.6636185220701337,0.7012233374384237
RIAU,BENGKALIS,BANTAN,PAMBANG BARU,1,0,0,,1,0,D,PAMBANG BARU BANTAN,1,PAMBANG BARU BANTAN,Pambang Baru,Pambang Baru,Bantan,46.816.171.407.699.500,6.377.193.161.845.200,4.692.369.782.924.650,,,PAMBANG BARU BANTAN,36.867514152104384,29.018368739286675,29.15837312330793,0.840154500737826,0.7048537137235613,0.7515316035415642
RIAU,BENGKALIS,BANTAN,MUNTAI BARAT,2,0,0,,0,0,,MUNTAI BARAT BANTAN,0,MUNTAI BARAT BANTAN,Muntai Barat,Muntai Barat,Bantan,5.311.098.710.880.720,65.479.705.943.617.700,47.227.514.954.500.400,,,MUNTAI BARAT BANTAN,35.829642447857026,28.83567092442121,28.824331881732785,0.8222273308957954,0.6937904876400924,0.7515950868372944
RIAU,BENGKALIS,BANTAN,BANTAN SARI,2,0,0,,0,0,,BANTAN SARI BANTAN,0,BANTAN SARI BANTAN,Bantan Sari,Bantan Sari,Bantan,3.783.467.483.520.500,6.632.088.661.193.840,48.470.025.062.561.000,,,BANTAN SARI BANTAN,32.39582187295353,28.75362024252596,28.859459724950906,0.8761611001964636,0.7486120284160475,0.7838022593320237
RIAU,BENGKALIS,BANTAN,BANTAN TIMUR,2,0,0,,0,0,,BANTAN TIMUR BANTAN,0,BANTAN TIMUR BANTAN,Bantan Timur,Bantan Timur,Bantan,451.041.913.851.343,65.858.718.096.607.800,4.754.552.805.062.490,,,BANTAN TIMUR BANTAN,32.42417005695691,28.81899047022792,28.806592758340145,0.8594616913404991,0.7387409432781078,0.782801865747313
RIAU,BENGKALIS,BANTAN,TELUK PAPAL,2,0,0,,0,0,,TELUK PAPAL BANTAN,0,TELUK PAPAL BANTAN,Teluk Papal,Teluk Papal,Bantan,44.541.046.142.578.100,6.636.999.607.086.180,4.854.262.351.989.740,,,TELUK PAPAL BANTAN,33.139571020019105,28.571857711301544,28.85827454718784,0.8206377025738798,0.6924645024246694,0.7406531458531935
RIAU,BENGKALIS,BANTAN,ULU PULAU,2,0,0,,0,0,,ULU PULAU BANTAN,0,ULU PULAU BANTAN,Ulu Pulau,Ulu Pulau,Bantan,4.209.574.737.548.820,6.668.683.320.999.140,4.870.270.385.742.180,,,ULU PULAU BANTAN,31.45575325087221,28.41642045149225,28.40769584522678,0.8629113542657784,0.7509031860615838,0.8047856327307327
RIAU,BENGKALIS,BANTAN,MENTAYAN,2,0,0,,0,0,,MENTAYAN BANTAN,0,MENTAYAN BANTAN,Mentayan,Mentayan,Bantan,44.541.046.142.578.100,6.636.999.607.086.180,4.854.262.351.989.740,,,MENTAYAN BANTAN,31.712038314176272,29.006177980932087,29.25523371647512,0.8083156700288187,0.675423074754465,0.7107680475504322
RIAU,BENGKALIS,BANTAN,RESAM LAPIS,2,0,0,,0,0,,RESAM LAPIS BANTAN,0,RESAM LAPIS BANTAN,Resam Lapis,Resam Lapis,Bantan,384.891.471.862.793,6.553.532.123.565.670,4.427.297.115.325.920,,,RESAM LAPIS BANTAN,31.483825503355742,28.506304521520832,28.61509456985972,0.8648905735204393,0.7442208929092504,0.7982658633312997
RIAU,BENGKALIS,BANTAN,BERANCAH,2,0,0,,0,0,,BERANCAH BANTAN,0,BERANCAH BANTAN,Berancah,Berancah,Bantan,43.198.191.839.934.300,6.631.853.391.349.560,4.788.282.486.959.850,,,BERANCAH BANTAN,31.383414304993284,28.77280343610652,28.85423245614039,0.8547122807017546,0.7308529696943028,0.7907972672064778
RIAU,BENGKALIS,BANTAN,PASIRAN,2,0,0,,0,0,,PASIRAN BANTAN,0,PASIRAN BANTAN,Pasiran,Pasiran,Bantan,4.521.956.222.534.170,6.721.792.087.554.930,4.679.108.562.469.480,,,PASIRAN BANTAN,31.532602467170744,28.753965890086285,28.82027855153208,0.8747520095503383,0.7401311597086455,0.8087401910067648
RIAU,BENGKALIS,BANTAN,DELUK,2,0,0,,0,0,,DELUK BANTAN,0,DELUK BANTAN,Deluk,Deluk,Bantan,38.756.142.728.468.900,655.721.451.254.452,4.446.133.816.943.440,,,DELUK BANTAN,33.976648841354745,28.06383472206508,28.136452762923373,0.7586846285714285,0.5084828158860065,0.5395886857142856
RIAU,ROKAN HILIR,TANAH PUTIH,PUTAT,2,0,0,,0,0,,PUTAT TANAH PUTIH,0,PUTAT TANAH PUTIH,Putat,Putat,Tanah Putih,4.411.356.270.263.240,76.649.946.746.292.600,5.445.237.857.645.200,,,PUTAT TANAH PUTIH,32.45251841966251,29.23425654966397,29.21959296021357,0.808078716601329,0.6561658792298742,0.7136190424555843
RIAU,ROKAN HILIR,TANAH PUTIH,SEKELADI,2,0,0,,0,0,,SEKELADI TANAH PUTIH,0,SEKELADI TANAH PUTIH,Sekeladi,Sekeladi,Tanah Putih,46.850.815.359.880.000,7.350.767.777.838.040,466.695.173.935.369,,,SEKELADI TANAH PUTIH,33.23653933556975,28.864068397649984,28.8331318760596,0.8504350286765496,0.7237920453743476,0.7782401363488797
RIAU,ROKAN HILIR,TANAH PUTIH,SINTONG,2,0,0,,0,0,,SINTONG TANAH PUTIH,0,SINTONG TANAH PUTIH,Sintong,Sintong,Tanah Putih,4.804.813.356.474.620,7.297.985.069.395.050,441.615.153.735.704,,,SINTONG TANAH PUTIH,32.619843914785925,28.27836397980739,28.493042607044945,0.8275720575827885,0.6733940658730959,0.7342973792448849
